cell_type,transcript_name,gene_name,AD,Control,chi_pval,chi_padj,chi_significant,delta_usage,usage_direction,permutation_pval,permutation_significant,n_valid_permutations,total_counts_AD,total_counts_CT,mean_CPM_AD,mean_CPM_CT,log2FC,isoform_role,gene_log2FC,gene_padj,dge_class,scenario_code,scenario_name,priority,dge_source
Oligodendrocyte,ZNF197-202,ZNF197,0.5521472392638037,0.903448275862069,2.5096483004531328e-12,1.4198923697447992e-11,True,-0.3513010365982653,CT_enriched,0.0295260295260295,True,1287.0,90,131,19.0748,72.958,-1.8813,Dominant,0.428678512397509,0.392030207227121,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,ZNF207-201,ZNF207,0.1089108910891089,0.4473684210526316,1.7557289518845826e-18,1.7425985003213433e-17,True,-0.3384575299635227,CT_enriched,0.0333,True,10000.0,44,68,20.9354,57.0327,-1.4036,Dominant,0.0190943379521627,0.972179268305971,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,ZNF224-201,ZNF224,0.64,0.016,4.036878999194221e-32,1.0246613634566753e-30,True,0.624,AD_enriched,0.0315656565656565,True,792.0,96,2,14.1652,0.7583,3.1086,Minor,-0.134037456184536,0.836398456235489,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ZNF224-209,ZNF224,0.0066666666666666,0.456,4.036878999194221e-32,1.0246613634566753e-30,True,-0.4493333333333334,CT_enriched,0.0214646464646464,True,792.0,1,57,0.1419,22.1821,-4.3435,Minor,-0.134037456184536,0.836398456235489,flat,MIEr,Minor Isoform Erosion,,SR
Oligodendrocyte,ZNF254-202,ZNF254,0.2852011494252873,0.5345268542199488,4.0499397079121196e-22,5.314115803178473e-21,True,-0.2493257047946615,CT_enriched,0.0273,True,10000.0,397,209,140.7031,134.7052,0.0624,Dominant,0.175056483107695,0.685220163994018,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,ZNF266-201,ZNF266,0.0555555555555555,0.934959349593496,9.624085150884011e-31,2.2464259058219214e-29,True,-0.8794037940379406,CT_enriched,0.0,True,15.0,3,115,0.1964,33.6191,-4.8547,Dominant,0.235987795274756,0.796555556639466,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,ZNF266-206,ZNF266,0.925925925925926,0.040650406504065,9.624085150884011e-31,2.2464259058219214e-29,True,0.885275519421861,AD_enriched,0.0,True,15.0,50,5,14.4847,1.4686,2.6491,Minor,0.235987795274756,0.796555556639466,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ZNF37A-207,ZNF37A,0.4876957494407158,0.2132616487455197,1.3535816453264939e-25,2.261649907389052e-24,True,0.2744341006951961,AD_enriched,0.0177,True,10000.0,436,119,88.3885,41.2468,1.0812,Minor,0.194234646295244,0.769741853216514,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ZNF37A-201,ZNF37A,0.3389261744966443,0.5860215053763441,1.3535816453264939e-25,2.261649907389052e-24,True,-0.2470953308796998,CT_enriched,0.0396,True,10000.0,303,327,53.3533,191.445,-1.824,Dominant,0.194234646295244,0.769741853216514,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,ZNF502-203,ZNF502,0.7039106145251397,0.4298245614035088,1.335979867857793e-16,1.1428409735173938e-15,True,0.2740860531216309,AD_enriched,0.0486180486180486,True,3003.0,126,49,42.2352,21.3215,0.9538,Minor,0.0894594764906563,0.942160132520181,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ZNF502-204,ZNF502,0.1284916201117318,0.5701754385964912,1.335979867857793e-16,1.1428409735173938e-15,True,-0.4416838184847594,CT_enriched,0.0362970362970362,True,3003.0,23,65,9.4231,29.8746,-1.5666,Dominant,0.0894594764906563,0.942160132520181,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,ZNF514-201,ZNF514,0.7565543071161048,0.2077922077922078,1.3523745892989015e-76,3.695164686643175e-74,True,0.5487620993238971,AD_enriched,0.02,True,10000.0,404,64,116.872,36.3214,1.6591,Minor,-0.184141051823391,0.805756373805351,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ZNF514-205,ZNF514,0.1029962546816479,0.5162337662337663,1.3523745892989015e-76,3.695164686643175e-74,True,-0.4132375115521183,CT_enriched,0.0478,True,10000.0,55,159,14.2359,83.1892,-2.4662,Dominant,-0.184141051823391,0.805756373805351,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,ZNF558-207,ZNF558,0.9102112676056338,0.6,8.503613973693511e-23,1.168617955852259e-21,True,0.3102112676056338,AD_enriched,0.0,True,35.0,517,21,83.2701,15.522,2.3506,Dominant,0.0249126469056723,0.983291952814634,flat,DIR,Dominant Isoform Redistribution,,SR
Oligodendrocyte,transcript102246.chr19.nnic,ZNF571,0.0,0.4873949579831932,4.2948496448631714e-19,4.4931478829705935e-18,True,-0.4873949579831932,CT_enriched,0.0371,True,10000.0,0,58,0.0,17.3713,-4.1994,Dominant,0.0294093471538909,0.971664749972395,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,ZNF7-218,ZNF7,0.7307692307692307,0.0256410256410256,4.856221448907871e-19,5.035077819235951e-18,True,0.7051282051282052,AD_enriched,0.0,True,126.0,57,2,11.7586,0.7583,2.8593,Minor,-0.066454161861125,0.945741436165783,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ZNF738-206,ZNF738,0.3140495867768595,0.7272727272727273,4.0515319176305035e-11,2.0980340866659623e-10,True,-0.4132231404958678,CT_enriched,0.0396825396825396,True,126.0,38,40,3.8638,33.8949,-2.8429,Dominant,-0.0774016125100303,0.91919903208631,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,ZNF738-201,ZNF738,0.6694214876033058,0.1272727272727272,4.0515319176305035e-11,2.0980340866659623e-10,True,0.5421487603305786,AD_enriched,0.0158730158730158,True,126.0,81,7,9.7439,3.2283,1.3454,Minor,-0.0774016125100303,0.91919903208631,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ZNHIT6-201,ZNHIT6,0.3664383561643836,1.0,9.07163052193076e-42,4.2137723774368376e-40,True,-0.6335616438356164,CT_enriched,0.0075757575757575,True,1716.0,107,178,28.4077,102.555,-1.8161,Dominant,0.1090938860962,0.837481511917317,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,transcript148113.chr1.nnic,ZNHIT6,0.6335616438356164,0.0,9.07163052193076e-42,4.2137723774368376e-40,True,0.6335616438356164,AD_enriched,0.0075757575757575,True,1716.0,185,0,26.0218,0.0,4.7561,Minor,0.1090938860962,0.837481511917317,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,AARS1-225,AARS1,0.9636363636363636,0.2564102564102564,1.7771019228750813e-27,4.40782032494315e-26,True,0.7072261072261072,AD_enriched,0.0454545454545454,True,462.0,159,10,94.0172,40.6684,1.1892,Minor,0.0582805368823157,0.982915007463618,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,AARS1-201,AARS1,0.006060606060606,0.5384615384615384,1.7771019228750813e-27,4.40782032494315e-26,True,-0.5324009324009324,CT_enriched,0.0324675324675324,True,462.0,1,21,1.9443,32.3592,-3.5021,Dominant,0.0582805368823157,0.982915007463618,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,ABCC8-269,ABCC8,0.4287790697674418,0.1212121212121212,1.1921489421626205e-33,4.942308900222749e-32,True,0.3075669485553206,AD_enriched,0.0341,True,10000.0,295,48,228.1963,65.0445,1.7951,Minor,0.265025811227615,0.908915730445332,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,ACAP2-206,ACAP2,0.0384615384615384,0.7215189873417721,1.5092366254611689e-33,6.168738995899031e-32,True,-0.6830574488802337,CT_enriched,0.0034965034965034,True,1716.0,7,57,9.0193,94.3237,-3.2501,Dominant,0.047268092327,0.971093155564999,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,ACAP2-201,ACAP2,0.9505494505494504,0.2025316455696202,1.5092366254611689e-33,6.168738995899031e-32,True,0.7480178049798302,AD_enriched,0.0029137529137529,True,1716.0,173,16,150.8875,19.2239,2.9089,Minor,0.047268092327,0.971093155564999,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,ACER3-219,ACER3,0.2678571428571428,0.0,4.1802991769181893e-19,5.075827703521585e-18,True,0.2678571428571428,AD_enriched,0.0212121212121212,True,330.0,15,0,7.9421,0.0,3.1606,Minor,0.0544846881723499,0.976755703373281,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,ACSL6-205,ACSL6,0.0,0.2941176470588235,1.8322904222892487e-10,8.981937171424661e-10,True,-0.2941176470588235,CT_enriched,0.0454545454545454,True,220.0,0,10,0.0,5.2263,-2.6384,Minor,-0.129740427407447,0.923438087792159,flat,MIEr,Minor Isoform Erosion,,SR
OPC,ADD1-201,ADD1,0.044776119402985,0.4107142857142857,1.4814762179122318e-06,4.622842993958384e-06,True,-0.3659381663113007,CT_enriched,0.0443556443556443,True,5005.0,3,23,3.8874,71.7037,-3.8949,Dominant,0.0697918789544525,0.961285777690498,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,ADGRB2-206,ADGRB2,0.5046728971962616,0.7415730337078652,0.0007413058516736,0.0015600214514554,True,-0.2369001365116035,CT_enriched,0.0329,True,10000.0,108,66,95.3354,135.6368,-0.5042,Dominant,-0.173975344743507,0.949814669249896,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,AK2-214,AK2,0.4201388888888889,0.7540983606557377,6.016613922582974e-14,4.343336717247709e-13,True,-0.3339594717668487,CT_enriched,0.0415,True,10000.0,121,138,93.6202,216.6952,-1.2021,Dominant,-0.0146991882234047,0.995527218310204,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,AKAP8L-239,AKAP8L,0.0749063670411985,0.5342465753424658,4.875689343630764e-25,9.560304375146269e-24,True,-0.4593402083012672,CT_enriched,0.0455544455544455,True,5005.0,20,39,23.4586,65.8465,-1.4505,Dominant,0.404196063714322,0.807598633653669,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,ALDH1L1-203,ALDH1L1,0.75,0.96,5.5800151731759875e-11,2.8916435772422704e-10,True,-0.2099999999999999,CT_enriched,0.0442890442890442,True,3003.0,60,312,81.4611,216.1612,-1.397,Dominant,0.243529901877033,0.945568520576479,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,AMPH-201,AMPH,0.4788732394366197,0.0,5.729393156418372e-10,2.664535086526621e-09,True,0.4788732394366197,AD_enriched,0.0382284382284382,True,6435.0,34,0,18.0484,0.0,4.2516,Minor,-0.0088085469528669,0.997918456544355,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,AMPH-202,AMPH,0.5211267605633803,0.9848484848484848,5.729393156418372e-10,2.664535086526621e-09,True,-0.4637217242851045,CT_enriched,0.0343434343434343,True,6435.0,37,65,49.8661,260.8596,-2.364,Dominant,-0.0088085469528669,0.997918456544355,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,AMT-242,AMT,0.5777777777777777,0.0222222222222222,3.3657308665977074e-09,1.4427401735401105e-08,True,0.5555555555555556,AD_enriched,0.0476190476190476,True,126.0,26,1,37.183,0.5226,4.6483,Minor,-0.34489239503822,0.923438087792159,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,AMZ1-207,AMZ1,0.822141560798548,0.3338842975206612,3.2428452194715337e-72,9.410736826906388e-70,True,0.4882572632778869,AD_enriched,0.0158,True,10000.0,453,202,468.3253,330.9346,0.4997,Minor,0.0402569938457401,0.985796500763378,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,AMZ1-202,AMZ1,0.1361161524500907,0.6595041322314049,3.2428452194715337e-72,9.410736826906388e-70,True,-0.5233879797813142,CT_enriched,0.0161,True,10000.0,75,399,65.1121,250.747,-1.929,Dominant,0.0402569938457401,0.985796500763378,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,ANAPC5-201,ANAPC5,0.2743362831858407,0.7288732394366197,1.014441785087862e-18,1.1918664211842005e-17,True,-0.454536956250779,CT_enriched,0.0083,True,10000.0,31,207,31.3014,168.5004,-2.3916,Dominant,0.0958677060953972,0.937776781874447,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,ANKRD18A-201,ANKRD18A,0.2,0.6,1.7346208649919162e-06,5.36088365304211e-06,True,-0.3999999999999999,CT_enriched,0.0346736596736596,True,3432.0,21,42,28.6855,85.4803,-1.5426,Dominant,0.0562758460185662,0.993436445388217,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,ANTXR1-201,ANTXR1,0.3658536585365853,0.0166666666666666,7.959207251634972e-06,2.24248732468395e-05,True,0.3491869918699187,AD_enriched,0.0083333333333333,True,120.0,15,1,22.2154,0.7628,3.7191,Minor,0.0686822064548094,0.98281390826268,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,ANTXR1-210,ANTXR1,0.6341463414634146,0.9333333333333332,7.959207251634972e-06,2.24248732468395e-05,True,-0.2991869918699186,CT_enriched,0.0083333333333333,True,120.0,26,56,36.9797,94.2941,-1.3272,Dominant,0.0686822064548094,0.98281390826268,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,transcript2998.chr11.nic,AP2A2,0.7910447761194029,0.0697674418604651,7.406866832736607e-15,5.856873991444587e-14,True,0.7212773342589378,AD_enriched,0.0334110334110334,True,1287.0,53,3,45.1161,4.7877,2.9942,Minor,0.364831098951578,0.884421455567624,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,transcript3042.chr11.nic,AP2A2,0.0298507462686567,0.5813953488372093,7.406866832736607e-15,5.856873991444587e-14,True,-0.5515446025685526,CT_enriched,0.0264180264180264,True,1287.0,2,25,2.7629,26.0698,-2.8468,Dominant,0.364831098951578,0.884421455567624,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,AP3D1-202,AP3D1,0.9047619047619048,0.03125,5.094963108214862e-22,7.949238139806198e-21,True,0.8735119047619048,AD_enriched,0.0047619047619047,True,210.0,95,1,79.5779,0.7628,5.5144,Minor,0.256612556156848,0.891553431758182,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,AP4E1-202,AP4E1,0.0135135135135135,0.2205882352941176,1.7327225048926015e-11,9.559621120148915e-11,True,-0.2070747217806041,CT_enriched,0.0317460317460317,True,126.0,1,15,0.8186,22.5585,-3.6953,Minor,0.173621409990288,0.905687519595108,flat,MIEr,Minor Isoform Erosion,,SR
OPC,APBB1-204,APBB1,0.2,0.0,9.759286281856361e-14,6.924559606344048e-13,True,0.2,AD_enriched,0.0343822843822843,True,1716.0,7,0,3.8412,0.0,2.2754,Minor,0.0288006334410575,0.990542258072317,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,ARF5-201,ARF5,0.4935897435897436,0.8,0.001903514731343,0.0037105320411688,True,-0.3064102564102564,CT_enriched,0.0366300366300366,True,3003.0,77,28,71.6503,56.2151,0.3446,Dominant,-0.302558854464831,0.97341155147354,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,ARF5-204,ARF5,0.5064102564102564,0.2,0.001903514731343,0.0037105320411688,True,0.3064102564102564,AD_enriched,0.0366300366300366,True,3003.0,79,7,51.0659,15.4297,1.664,Minor,-0.302558854464831,0.97341155147354,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,ARID1B-226,ARID1B,0.0071556350626118,0.4576271186440678,1.5605421412863458e-79,9.057386588025947e-77,True,-0.450471483581456,CT_enriched,0.0096570096570096,True,3003.0,4,27,4.0104,29.6537,-2.6131,Dominant,0.0543998812139268,0.969331900405304,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,ARID1B-221,ARID1B,0.0017889087656529,0.2203389830508474,1.5605421412863458e-79,9.057386588025947e-77,True,-0.2185500742851945,CT_enriched,0.0333000333000333,True,3003.0,1,13,1.0656,65.7615,-5.0144,Minor,0.0543998812139268,0.969331900405304,flat,MIEr,Minor Isoform Erosion,,SR
OPC,ARID4A-204,ARID4A,0.5254237288135594,0.0903225806451612,8.135365492114938e-11,4.105883592716095e-10,True,0.4351011481683982,AD_enriched,0.0468,True,10000.0,31,14,34.8083,34.4833,0.0132,Minor,-0.0456417177183942,0.98030871729158,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,ARMC8-210,ARMC8,0.02,0.4054054054054054,1.2254712689868398e-07,4.342268159462526e-07,True,-0.3854054054054053,CT_enriched,0.0324675324675324,True,462.0,1,30,1.9443,54.9988,-4.2494,Minor,0.114753941424612,0.916353629632459,flat,MIEr,Minor Isoform Erosion,,SR
OPC,ARMCX4-201,ARMCX4,0.6112469437652812,0.9037037037037036,1.119253845820265e-09,5.020208130711606e-09,True,-0.2924567599384223,CT_enriched,0.0395,True,10000.0,250,122,260.4358,184.1515,0.4978,Dominant,0.25710973101774,0.876756678462989,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,ASH1L-210,ASH1L,0.3789808917197452,0.0836501901140684,1.7116770435123088e-17,1.7728190905447038e-16,True,0.2953307016056767,AD_enriched,0.0291,True,10000.0,119,22,146.6328,26.8401,2.4068,Minor,0.179979271373151,0.896395386344675,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,ATF7IP-222,ATF7IP,0.2276422764227642,0.0059880239520958,2.3484061621180397e-10,1.1320722063897927e-09,True,0.2216542524706684,AD_enriched,0.0279720279720279,True,715.0,28,1,29.0156,0.5226,4.3011,Minor,-0.112854729024268,0.924791632419316,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,ATL1-209,ATL1,0.0194174757281553,0.345679012345679,7.703831205012173e-09,3.109390564248307e-08,True,-0.3262615366175237,CT_enriched,0.0444,True,10000.0,2,28,2.4118,55.0589,-4.0383,Dominant,-0.179705459895047,0.918038422647648,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,ATM-241,ATM,0.380281690140845,0.0454545454545454,1.0038821125377364e-25,2.0515956975947263e-24,True,0.3348271446862996,AD_enriched,0.0404595404595404,True,2002.0,54,7,48.0479,8.6827,2.3407,Minor,-0.0962647309478127,0.945568520576479,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,ATP6V1B2-206,ATP6V1B2,0.3578947368421052,0.024340770791075,3.075672151849881e-36,1.512813658418365e-34,True,0.3335539660510302,AD_enriched,0.0033,True,10000.0,102,12,175.9299,18.5952,3.1746,Minor,-0.138478994423998,0.926550362637734,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,ATP6V1B2-201,ATP6V1B2,0.6421052631578947,0.9756592292089248,3.075672151849881e-36,1.512813658418365e-34,True,-0.33355396605103,CT_enriched,0.0033,True,10000.0,183,481,253.4067,548.2837,-1.1104,Dominant,-0.138478994423998,0.926550362637734,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,ATP7A-229,ATP7A,0.6078431372549019,0.0,1.5951257887506176e-11,8.908314372280499e-11,True,0.6078431372549019,AD_enriched,0.0333333333333333,True,210.0,31,0,18.5052,0.0,4.2858,Minor,0.082278461936721,0.969267352114468,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,AUP1-201,AUP1,0.6607142857142857,0.25,1.116619535165561e-05,3.074411661338196e-05,True,0.4107142857142857,AD_enriched,0.0484848484848484,True,330.0,74,9,60.6882,9.4468,2.5619,Minor,-0.440571001511125,0.905687519595108,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,transcript196245.chr3.nnic,B4GALT4,0.490566037735849,0.0,1.235554636820177e-08,4.865101161536165e-08,True,0.490566037735849,AD_enriched,0.0202020202020202,True,495.0,26,0,17.7682,0.0,4.2302,Minor,-0.0223995699602458,0.994750194222423,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,BPTF-215,BPTF,0.0,0.7037037037037037,6.348006066213443e-59,8.772339811500672e-57,True,-0.7037037037037037,CT_enriched,0.0006660006660006,True,3003.0,0,57,0.0,50.1463,-5.6766,Dominant,0.162743679883468,0.91036778505502,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,BPTF-207,BPTF,0.9559748427672956,0.2222222222222222,6.348006066213443e-59,8.772339811500672e-57,True,0.7337526205450734,AD_enriched,0.0033300033300033,True,3003.0,304,18,422.3662,23.646,4.1025,Minor,0.162743679883468,0.91036778505502,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,BSCL2-236,BSCL2,0.1934782608695652,0.6,7.625156734445109e-24,1.357558579347221e-22,True,-0.4065217391304347,CT_enriched,0.006,True,10000.0,89,120,86.8354,185.795,-1.0886,Dominant,-0.35277051003518,0.908888369022467,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
OPC,BSCL2-203,BSCL2,0.7543478260869565,0.375,7.625156734445109e-24,1.357558579347221e-22,True,0.3793478260869565,AD_enriched,0.0049,True,10000.0,347,75,324.5242,208.2256,0.6377,Minor,-0.35277051003518,0.908888369022467,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
OPC,transcript52007.chr6.nnic,BTBD9,0.25,0.0,2.6125166273050743e-16,2.3916477137032568e-15,True,0.25,AD_enriched,0.0,True,5.0,13,0,7.9819,0.0,3.167,Minor,0.149471414102047,0.919172393924685,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
